card_type,card_set,card_name,quest_type,quest_any_kind_requirement,plot_quest,intrigue_type,building_cost,quest_requirement_text,quest_reward_text,static_resources_text,owner_resources_text,resource_accum_text,building_location,card_text,quest_effects_text,quest_effects_text_zh,possible_lore_text,card_scene_name,image_large_id,image_file,display_name,source_file,variant_count,variant_card_names,translation_versions,zh_codex_name,zh_codex_card_text,zh_codex_possible_lore_text,zh_codex_building_location,zh_printed_name,zh_printed_card_text,zh_printed_possible_lore_text,zh_printed_building_location
building,base,The Zoarstar,,,False,,8,,,,2 VP,,Trades Ward,Choose a space containing an opponent's Agent. You use that action space's action as though you had assigned an Agent to it. Owner scores 2 VP.,,,"The Zoarstar houses the Scriveners’, Scribes’, and Clerks’ Guild, and is a destination for anyone needing contracts or other documents.",LW_Buildings_24,,,"Zoarstar, The",cards_buildings.lua,1,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""佐阿之星"", ""card_text"": ""选择一个已有对手代理人的行动格。你执行该行动格的行动，视同你已将 1 名代理人指派到那里。拥有者获得 2 VP。"", ""possible_lore_text"": ""佐阿之星是书吏、文士与书记员行会的会所，也是任何需要契约或其他文书者的目的地。"", ""building_location"": ""贸易区""}, ""zh_printed"": {""label"": ""印刷版"", ""source"": ""User-provided printed building names, 2026-06-02"", ""name"": ""佐尔斯塔行会"", ""card_text"": """", ""possible_lore_text"": """", ""building_location"": """"}}",佐阿之星,选择一个已有对手代理人的行动格。你执行该行动格的行动，视同你已将 1 名代理人指派到那里。拥有者获得 2 VP。,佐阿之星是书吏、文士与书记员行会的会所，也是任何需要契约或其他文书者的目的地。,贸易区,佐尔斯塔行会,,,
building,base,Aurora's Realms Shop,,,False,,,,,4 gold,,,Trades Ward,Take 4 Gold,,,Aurora’s Realms Shops acquire goods from every corner of Faerûn. This branch is just one of six in the city.,LW_Buildings_25,,,Aurora's Realms Shop,cards_buildings.lua,1,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""极光领域商店"", ""card_text"": ""拿取 4 金币。"", ""possible_lore_text"": ""奥罗拉的万界商店从费伦各地收购货物。这家分店只是城中六家之一。"", ""building_location"": ""贸易区""}}",极光领域商店,拿取 4 金币。,奥罗拉的万界商店从费伦各地收购货物。这家分店只是城中六家之一。,贸易区,,,,
building,base,Blackstaff Tower,,,False,,,,,1 wizard,,,Castle Ward,Take 1 Wizard,,,Blackstaff Tower is home to the archmage Khelben Blackstaff and his apprentices.,LW_Buildings_26,,,Blackstaff Tower,cards_buildings.lua,1,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""黑杖塔"", ""card_text"": ""拿取 1 个法师。"", ""possible_lore_text"": ""黑杖塔是大法师凯尔本·黑杖及其学徒的居所。"", ""building_location"": ""城堡区""}}",黑杖塔,拿取 1 个法师。,黑杖塔是大法师凯尔本·黑杖及其学徒的居所。,城堡区,,,,
building,base,Builder's Hall,,,False,,,,,,,,South Ward,Choose a Building in Builder's Hall. Pay its cost in Gold and put it into play under your control.,,,"The headquarters for the Guild of Stonecutters, Masons, Potters, & Tile-makers is the first stop for anyone wishing to add to the great city of Waterdeep.",LW_Buildings_27,,,Builder's Hall,cards_buildings.lua,1,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""建造者大厅"", ""card_text"": ""选择建造者大厅中的 1 座建筑。支付其金币费用，并将其放入场上，置于你的控制下。"", ""possible_lore_text"": ""石匠、泥瓦匠、陶匠与瓦匠行会的总部，是任何想为伟大深水城添砖加瓦者的第一站。"", ""building_location"": ""南区""}}",建造者大厅,选择建造者大厅中的 1 座建筑。支付其金币费用，并将其放入场上，置于你的控制下。,石匠、泥瓦匠、陶匠与瓦匠行会的总部，是任何想为伟大深水城添砖加瓦者的第一站。,南区,,,,
building,base,Castle Waterdeep,,,False,,,,,,,,Castle Ward,Take the Starting Player marker and 1 Intrigue card.,,,This mighty stronghold on top of Mount Waterdeep can be seen from nearly every corner of the city.,LW_Buildings_28,,,Castle Waterdeep,cards_buildings.lua,1,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""深水城城堡"", ""card_text"": ""拿取起始玩家标记和 1 张阴谋卡。"", ""possible_lore_text"": ""这座雄踞深水山顶的强大堡垒，几乎从城中每个角落都能看见。"", ""building_location"": ""城堡区""}}",深水城城堡,拿取起始玩家标记和 1 张阴谋卡。,这座雄踞深水山顶的强大堡垒，几乎从城中每个角落都能看见。,城堡区,,,,
building,base,Cliffwatch Inn A,,,False,,,,,2 gold,,,North Ward,Select one Quest from Cliffwatch Inn and add it to your Active Quests. Take 2 Gold.,,,The proprietor of this rambling tavern knows a wealth of tales. The inn’s cellars are rumored to connect to the city sewers and Undermountain.,LW_Buildings_29A,,,Cliffwatch Inn A,cards_buildings.lua,1,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""崖望旅馆 A"", ""card_text"": ""从崖望旅馆选择 1 张任务卡，加入你的进行中任务。拿取 2 金币。"", ""possible_lore_text"": ""这家曲折延展的酒馆老板知晓无数故事；传闻其地窖连接着城市下水道和地脉迷城。"", ""building_location"": ""北区""}}",崖望旅馆 A,从崖望旅馆选择 1 张任务卡，加入你的进行中任务。拿取 2 金币。,这家曲折延展的酒馆老板知晓无数故事；传闻其地窖连接着城市下水道和地脉迷城。,北区,,,,
building,base,Cliffwatch Inn B,,,False,,,,,,,,North Ward,Select one Quest from Cliffwatch Inn and add it to your Active Quests. Take 1 Intrigue card.,,,The proprietor of this rambling tavern knows a wealth of tales. The inn’s cellars are rumored to connect to the city sewers and Undermountain.,LW_Buildings_29B,,,Cliffwatch Inn B,cards_buildings.lua,1,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""崖望旅馆 B"", ""card_text"": ""从崖望旅馆选择 1 张任务卡，加入你的进行中任务。拿取 1 张阴谋卡。"", ""possible_lore_text"": ""这家曲折延展的酒馆老板知晓无数故事；传闻其地窖连接着城市下水道和地脉迷城。"", ""building_location"": ""北区""}}",崖望旅馆 B,从崖望旅馆选择 1 张任务卡，加入你的进行中任务。拿取 1 张阴谋卡。,这家曲折延展的酒馆老板知晓无数故事；传闻其地窖连接着城市下水道和地脉迷城。,北区,,,,
building,base,Cliffwatch Inn C,,,False,,,,,,,,North Ward,"Discard and replace each Quest in Cliffwatch Inn with a new Quest from the deck. Then, select one Quest from Cliffwatch Inn and add it to your Active Quests.",,,The proprietor of this rambling tavern knows a wealth of tales. The inn’s cellars are rumored to connect to the city sewers and Undermountain.,LW_Buildings_29C,,,Cliffwatch Inn C,cards_buildings.lua,1,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""崖望旅馆 C"", ""card_text"": ""弃掉并替换崖望旅馆中的每张任务卡，从牌库补入新的任务卡。然后，从崖望旅馆选择 1 张任务卡，加入你的进行中任务。"", ""possible_lore_text"": ""这家曲折延展的酒馆老板知晓无数故事；传闻其地窖连接着城市下水道和地脉迷城。"", ""building_location"": ""北区""}}",崖望旅馆 C,弃掉并替换崖望旅馆中的每张任务卡，从牌库补入新的任务卡。然后，从崖望旅馆选择 1 张任务卡，加入你的进行中任务。,这家曲折延展的酒馆老板知晓无数故事；传闻其地窖连接着城市下水道和地脉迷城。,北区,,,,
building,base,Field of Triumph,,,False,,,,,2 fighter,,,Sea Ward,Take 2 Fighters,,,Exciting spectacles of martial skill are staged in this enormous open-air stadium.,LW_Buildings_30,,,Field of Triumph,cards_buildings.lua,1,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""凯旋角斗场"", ""card_text"": ""拿取 2 个战士。"", ""possible_lore_text"": ""这座巨大的露天竞技场中上演着激动人心的武艺盛会。"", ""building_location"": ""海区""}}",凯旋角斗场,拿取 2 个战士。,这座巨大的露天竞技场中上演着激动人心的武艺盛会。,海区,,,,
building,base,The Grinning Lion Tavern,,,False,,,,,2 rogue,,,North Ward,Take 2 Rogues,,,"This tavern is adorned with battle trophies from all ends of Faerûn, but every one is a fake.",LW_Buildings_31,,,Grinning Lion Tavern,cards_buildings.lua,1,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""笑狮酒馆"", ""card_text"": ""拿取 2 个盗贼。"", ""possible_lore_text"": ""这家酒馆装饰着来自费伦各地的战利品，但每一件都是假的。"", ""building_location"": ""北区""}}",笑狮酒馆,拿取 2 个盗贼。,这家酒馆装饰着来自费伦各地的战利品，但每一件都是假的。,北区,,,,
building,base,The Plinth,,,False,,,,,1 cleric,,,Trades Ward,Take 1 Cleric,,,This needle-like tower is home to those faiths without the congregation to support an independent temple.,LW_Buildings_32,,,Plinth,cards_buildings.lua,1,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""尖碑塔"", ""card_text"": ""拿取 1 个牧师。"", ""possible_lore_text"": ""这座针状高塔收容着那些没有足够会众支撑独立神殿的信仰。"", ""building_location"": ""贸易区""}}",尖碑塔,拿取 1 个牧师。,这座针状高塔收容着那些没有足够会众支撑独立神殿的信仰。,贸易区,,,,
building,base,Waterdeep Harbor,,,False,,,,,,,,Dock Ward,Play an Intrigue card. Agents assigned to Waterdeep Harbor will be reassigned after all other Agents have been assigned.,,,Waterdeep gets both its name and its wealth from this deep-water basin.,LW_Buildings_33,,,Waterdeep Harbor,cards_buildings.lua,3,Waterdeep Harbor 1; Waterdeep Harbor 2; Waterdeep Harbor 3,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""深水港"", ""card_text"": ""打出 1 张阴谋卡。指派到深水港的代理人会在所有其他代理人都被指派后重新指派。"", ""possible_lore_text"": ""深水城之名与财富，都来自这片深水港湾。"", ""building_location"": ""港口区""}}",深水港,打出 1 张阴谋卡。指派到深水港的代理人会在所有其他代理人都被指派后重新指派。,深水城之名与财富，都来自这片深水港湾。,港口区,,,,
building,skullport,Cryptkey Facilitations,,,False,,7,,,5 gold; 3 rogue,3 gold,,Lower Trade Lanes,"Take 3 Rogues, 5 Gold, and 1 Corruption. Owner takes 3 Gold.",,,They stock the finest bodies available for reanimation by robbing crypts and graves from the City of the Dead in Waterdeep.,SP_Buildings_01,,,Cryptkey Facilitations,cards_buildings_SP.lua,1,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""墓钥代办处"", ""card_text"": ""拿取 3 个盗贼、5 金币和 1 个腐化。拥有者拿取 3 金币。"", ""possible_lore_text"": ""他们盗掘深水城亡者之城的墓穴与坟冢，储备最适合复生术使用的尸体。"", ""building_location"": ""下层贸易道""}, ""zh_printed"": {""label"": ""印刷版"", ""source"": ""User-provided printed building names, 2026-06-02"", ""name"": ""墓钥尸坊"", ""card_text"": """", ""possible_lore_text"": """", ""building_location"": """"}}",墓钥代办处,拿取 3 个盗贼、5 金币和 1 个腐化。拥有者拿取 3 金币。,他们盗掘深水城亡者之城的墓穴与坟冢，储备最适合复生术使用的尸体。,下层贸易道,墓钥尸坊,,,
building,skullport,The Deepfires,,,False,,6,,,5 gold; 1 corruption,3 VP,,Lower Heart,"Take 1 Adventurer of Any Kind, 5 Gold, 1 Corruption, and take 1 face-up Quest card. Owner scores 3 VP.",,,"Quiet and safety come at a high price at this inn, as do any number of deadly poisons.",SP_Buildings_02,,,The Deepfires,cards_buildings_SP.lua,1,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""深火旅馆"", ""card_text"": ""拿取任意 1 个冒险者、5 金币、1 个腐化，并拿取 1 张面朝上的任务卡。拥有者获得 3 VP。"", ""possible_lore_text"": ""在这家旅馆里，安静与安全价格高昂，各式致命毒药也是如此。"", ""building_location"": ""下层心区""}, ""zh_printed"": {""label"": ""印刷版"", ""source"": ""User-provided printed building names, 2026-06-02"", ""name"": ""深火旅馆"", ""card_text"": """", ""possible_lore_text"": """", ""building_location"": """"}}",深火旅馆,拿取任意 1 个冒险者、5 金币、1 个腐化，并拿取 1 张面朝上的任务卡。拥有者获得 3 VP。,在这家旅馆里，安静与安全价格高昂，各式致命毒药也是如此。,下层心区,深火旅馆,,,
building,skullport,Delver's Folly,,,False,,6,,,,2 VP,,Central Trade Lanes,Remove 1 Corruption from your Tavern and place it on any action space. Owner scores 2 VP.,,,"Concealed pits, flaming oil jets, and self-arming spring-loaded blades are examples of merchandise at this business.",SP_Buildings_03,,,Delver's Folly,cards_buildings_SP.lua,1,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex building translation using locked project terminology, local DND references, and rulebook building lore, 2026-06-02"", ""name"": ""探险者愚行"", ""card_text"": ""从你的酒馆移除 1 个腐化，并将其放到任意行动格上。拥有者获得 2 VP。"", ""possible_lore_text"": ""隐蔽陷坑、燃油喷口和自动上弦的弹簧刀刃，都是这家店出售的商品样例。"", ""building_location"": ""中央贸易道""}, ""zh_printed"": {""label"": ""印刷版"", ""source"": ""User-provided printed building names, 2026-06-02"", ""name"": ""探渊者陷阱坊"", ""card_text"": """", ""possible_lore_text"": """", ""building_location"": """"}}",探险者愚行,从你的酒馆移除 1 个腐化，并将其放到任意行动格上。拥有者获得 2 VP。,隐蔽陷坑、燃油喷口和自动上弦的弹簧刀刃，都是这家店出售的商品样例。,中央贸易道,探渊者陷阱坊,,,
